,ISO3,Code,Region,Year,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,N2O Emissions,CH4 Emissions,Fluoride Emissions,Poverty Headcount Ratio,CountryCode,LongName,Continent,IncomeGroup
2715,NCL,NCL,New Caledonia,2004,4.327616538472029,0.393696125,14.75247883,,12.33840269,,,2.63905733,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2716,NCL,NCL,New Caledonia,2003,4.133637890927911,0.439653952,14.82720237,,12.32326884,,,1.098612289,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2717,NCL,NCL,New Caledonia,2002,4.309209446827909,0.434849138,14.70239472,,12.30813272,,,3.496507561,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2718,NCL,NCL,New Caledonia,2001,4.312303866855077,0.424561604,14.46095798,,12.28914461,,,1.945910149,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2719,NCL,NCL,New Caledonia,2000,4.2998758476586545,0.377867781,14.64807571,0.986692182,12.27012667,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2720,NCL,NCL,New Caledonia,1999,4.2319979956632325,0.363100257,14.52609728,1.117434039,12.25111293,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2721,NCL,NCL,New Caledonia,1998,4.148291933136267,0.342844746,14.40560788,1.15019426,12.23212531,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2722,NCL,NCL,New Caledonia,1997,4.072771930485613,0.298992864,14.41772925,1.191340301,12.21313763,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2723,NCL,NCL,New Caledonia,1996,4.122503026893883,0.274558838,14.38299644,1.282867651,12.19381786,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2724,NCL,NCL,New Caledonia,1995,4.144653906426378,0.381684579,14.36410815,1.28880288,12.17466453,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2725,NCL,NCL,New Caledonia,1994,4.228637761668419,0.127918168,14.35986186,1.111438881,12.15204931,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2726,NCL,NCL,New Caledonia,1993,4.0408924414378005,0.038970682,14.38714582,1.121730157,12.12538306,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2727,NCL,NCL,New Caledonia,1992,4.032830950595901,0.038970682,14.38714582,1.072872144,12.09959484,,,,,NCL,New Caledonia,East Asia & Pacific,High income: nonOECD
2728,NIU,NIU,Niue,2013,,-5.881713683148863,,,,,,,,,,,
2729,NIU,NIU,Niue,2012,,-5.881713683,,,,,,,,,,,
2730,NIU,NIU,Niue,2011,,-5.881713683,,,,,,,,,,,
2731,NIU,NIU,Niue,2010,,-5.881713683,,,,,,,,,,,
2732,NIU,NIU,Niue,2009,,-5.881713683,,,,,,,,,,,
2733,NIU,NIU,Niue,2008,,-5.881713683,,,,,,,,,,,
2734,NIU,NIU,Niue,2007,,-5.881713683,,,,,,,,,,,
2735,NIU,NIU,Niue,2006,,-5.881713683,,,,,,,,,,,
2736,NIU,NIU,Niue,2005,,-5.881713683,,,,,,,,,,,
2737,NIU,NIU,Niue,2004,,-5.881713683,,,,,,,,,,,
2738,NIU,NIU,Niue,2003,,-5.881713683,,,,,,,,,,,
2739,NIU,NIU,Niue,2002,,-5.881713683,,,,,,,,,,,
2740,NIU,NIU,Niue,2001,,-5.881713683,,,,,,,,,,,
2741,NIU,NIU,Niue,2000,,-5.881713683,,,,,,,,,,,
2742,NIU,NIU,Niue,1999,,-5.881713683,,,,,,,,,,,
2743,NIU,NIU,Niue,1998,,-5.881713683,,,,,,,,,,,
2744,NIU,NIU,Niue,1997,,-5.881713683,,,,,,,,,,,
2745,NIU,NIU,Niue,1996,,-5.881713683,,,,,,,,,,,
2746,NIU,NIU,Niue,1995,,-5.881713683,,,,,,,,,,,
2747,NIU,NIU,Niue,1994,,-5.881713683,,,,,,,,,,,
2748,NIU,NIU,Niue,1993,,-5.881713683,,,,,,,,,,,
2749,NIU,NIU,Niue,1992,,-5.881713683,,,,,,,,,,,
2750,NER,NER,Niger,2013,5.627186579995983,0.0848006016924651,14.489395914967332,2.002481988276388,16.72562301313442,,,,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2751,NER,NER,Niger,2012,5.560017251891027,-0.072409416,14.439577184621848,1.888786512,16.68544046,,,7.251344983,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2752,NER,NER,Niger,2011,5.078666745733886,-0.118445755,14.16813451,1.85772973,16.645571,,,7.251344983,48.9,NER,Republic of Niger,Sub-Saharan Africa,Low income
2753,NER,NER,Niger,2010,5.235739836659682,-0.217049657,14.11792581,1.743722193,16.60618413,,,7.251344983,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2754,NER,NER,Niger,2009,4.6187196835174875,-0.278035418,13.95652215,1.685865841,16.56739862,,,7.150701458,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2755,NER,NER,Niger,2008,4.606624663503907,-0.416788982,13.72859009,1.687021807,16.52922005,,,7.196686571,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2756,NER,NER,Niger,2007,4.703011242947673,-0.439482184,13.61877522,1.456604526,16.49156298,,,7.385851078,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2757,NER,NER,Niger,2006,4.4984198405544245,-0.524958355,13.60075671,1.293830325,16.45424855,,,7.23779257,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2758,NER,NER,Niger,2005,4.170552137185752,-0.6112538789999999,13.62766417,1.225284456,16.41712085,,,7.338251154,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2759,NER,NER,Niger,2004,4.360305100335465,-0.753385627,13.7792832,1.116091528,16.3801531,,,7.143617603,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2760,NER,NER,Niger,2003,4.19637081829992,-0.91030866,13.68776809,1.004820259,16.34337492,,,7.43838353,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2761,NER,NER,Niger,2002,4.555647867233891,-0.991661039,13.60980655,0.774949031,16.30672982,,,7.382124366,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2762,NER,NER,Niger,2001,4.614323702098644,-1.007638771,13.53984796,0.665430367,16.27015626,,,7.424761762,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2763,NER,NER,Niger,2000,4.674775370535633,-0.99549629,13.58702652,0.58688322,16.2336115,,,7.476495031,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2764,NER,NER,Niger,1999,4.344699397138677,-1.265635465,13.87355586,0.702202853,16.19703935,,,7.653020414,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2765,NER,NER,Niger,1998,4.30637570209564,-1.074466167,13.88730178,0.730798127,16.16045154,,,7.244941546,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2766,NER,NER,Niger,1997,4.266603428419777,-1.120244589,13.82753003,0.612804263,16.12397434,,,2.744420702,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2767,NER,NER,Niger,1996,4.551963279575562,-1.099642819,13.83114667,0.6870138,16.08781478,,,2.590264665,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2768,NER,NER,Niger,1995,4.530939760880581,-1.141718139,13.73258211,0.631698954,16.0521601,,,2.407944609,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2769,NER,NER,Niger,1994,4.433363793197043,-1.12288449,13.67939984,0.446739632,16.01706884,,,2.184801057,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2770,NER,NER,Niger,1993,4.315638255269713,-1.10391633,13.68776809,0.474108781,15.98256226,,,1.897121985,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2771,NER,NER,Niger,1992,4.318676130897479,-1.101747197,13.57310518,0.852280117,15.94876889,,,1.491653877,,NER,Republic of Niger,Sub-Saharan Africa,Low income
2772,ABW,ABW,Aruba,2013,4.794164531816386,-0.17793120849266178,13.683592720002837,,11.54171698263297,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2773,ABW,ABW,Aruba,2012,4.798166629691826,-0.082621029,14.079246957546742,,11.53657363,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2774,ABW,ABW,Aruba,2011,4.7941902896302135,-0.0927734,14.70691621,0.949518015,11.53210044,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2775,ABW,ABW,Aruba,2010,4.782061553166398,-0.088700075,14.71440688,0.903288127,11.52876929,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2776,ABW,ABW,Aruba,2009,4.661224094166031,-0.179042937,14.74091801,0.915863825,11.52698615,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2777,ABW,ABW,Aruba,2008,4.753183518986803,-0.22455705,14.73508709,1.026744178,11.52625621,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2778,ABW,ABW,Aruba,2007,4.792159651696535,-0.200404064,14.76815983,0.964595543,11.52503189,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2779,ABW,ABW,Aruba,2006,4.763594844432052,-0.230394778,14.73069147,0.884376801,11.52119121,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2780,ABW,ABW,Aruba,2005,4.690597210637455,-0.229224503,14.73069147,0.846299757,11.51323542,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2781,ABW,ABW,Aruba,2004,4.79016926127802,-0.279594862,14.699369,0.801229687,11.50026567,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2782,ABW,ABW,Aruba,2003,4.614269740894165,-0.307028004,14.6978527,0.703741698,11.48262088,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2783,ABW,ABW,Aruba,2002,4.854578251490699,-0.327462942,14.67947546,0.663252232,11.46157954,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2784,ABW,ABW,Aruba,2001,4.891689365745312,-0.347007539,14.67327389,0.652461932,11.43921434,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2785,ABW,ABW,Aruba,2000,4.869595900528695,-0.387281438,14.65759959,0.627782993,11.41705313,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2786,ABW,ABW,Aruba,1999,4.683896967489284,-0.437854011,14.37464566,0.543950226,11.39643659,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2787,ABW,ABW,Aruba,1998,4.767734262654209,-0.449448344,14.35345843,0.510043195,11.37683079,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2788,ABW,ABW,Aruba,1997,4.654348098039073,-0.526700973,14.42373527,0.426471961,11.35565158,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2789,ABW,ABW,Aruba,1996,4.64505940175547,-0.578408775,14.4035733,0.322002531,11.32894253,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2790,ABW,ABW,Aruba,1995,4.721321780595708,-0.619023494,14.39333779,0.27813948,11.29384863,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2791,ABW,ABW,Aruba,1994,4.688400264603244,-0.707448965,14.38299644,0.285304948,11.24765699,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2792,ABW,ABW,Aruba,1993,4.513180130980245,-0.767719876,14.38714582,,11.19131425,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2793,ABW,ABW,Aruba,1992,4.4834818207973814,-1.208884849,14.35986186,,11.13071291,,,,,ABW,Aruba,Latin America & Caribbean,High income: nonOECD
2794,AIA,AIA,Anguilla,2013,3.2203340517633716,,,,,,,,,,,,
2795,AIA,AIA,Anguilla,2012,3.2664108808854873,,,,,,,,,,,,
2796,AIA,AIA,Anguilla,2011,2.9513741425015785,,,,,,,,,,,,
2797,AIA,AIA,Anguilla,2010,3.4622142260590603,,,,,,,,,,,,
2798,AIA,AIA,Anguilla,2009,2.270473878978588,,,,,,,,,,,,
2799,AIA,AIA,Anguilla,2008,2.341064575975259,,,,,,,,,,,,
2800,AIA,AIA,Anguilla,2007,2.4070087352354945,,,,,,,,,,,,
2801,AIA,AIA,Anguilla,2006,1.7349013117772314,,,,,,,,,,,,
2802,AIA,AIA,Anguilla,2005,,,,,,,,,,,,,
2803,AIA,AIA,Anguilla,2004,1.3294865475771804,,,,,,,,,,,,
2804,AIA,AIA,Anguilla,2003,,,,,,,,,,,,,
2805,AIA,AIA,Anguilla,2002,1.8149846820349238,,,,,,,,,,,,
2806,AIA,AIA,Anguilla,2001,2.0226054100006756,,,,,,,,,,,,
2807,AIA,AIA,Anguilla,2000,1.552635133142806,,,,,,,,,,,,
2808,AIA,AIA,Anguilla,1999,0.6362890231091234,,,,,,,,,,,,
2809,AIA,AIA,Anguilla,1998,1.3294362036690688,,,,,,,,,,,,
2810,AIA,AIA,Anguilla,1997,0.6363393670172298,,,,,,,,,,,,
2811,AIA,AIA,Anguilla,1996,1.5526250646146305,,,,,,,,,,,,
2812,AIA,AIA,Anguilla,1995,1.5526049272541458,,,,,,,,,,,,
2813,AIA,AIA,Anguilla,1994,0.3486950453207715,,,,,,,,,,,,
2814,AIA,AIA,Anguilla,1993,,,,,,,,,,,,,
2815,AIA,AIA,Anguilla,1992,,,,,,,,,,,,,
2816,BEL,BEL,Belgium,2013,9.50728618526608,4.4240279734941845,18.354738678306855,6.263027765804623,16.229888961752316,,,,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2817,BEL,BEL,Belgium,2012,9.589050689422253,4.405425728,18.3394242015461,6.212311984,16.22499712,,,7.930026334,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2818,BEL,BEL,Belgium,2011,9.413985680375246,4.416729948,18.39808627,6.269546465,16.2177368,,,7.930026334,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2819,BEL,BEL,Belgium,2010,9.883281412656947,4.441021223,18.50771358,6.18291983,16.20613144,9.222940654,9.172898077,7.930026334,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2820,BEL,BEL,Belgium,2009,9.292906086149564,4.368799288,18.46011094,6.185805011,16.19473192,,,7.89502624,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2821,BEL,BEL,Belgium,2008,9.368403018616158,4.443789197,18.45877046,6.254039077,16.18668592,9.108163671,9.160677327,7.865917055,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2822,BEL,BEL,Belgium,2007,9.267846584001598,4.444149428,18.45232522,6.157581656,16.17878615,,,7.788294473,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2823,BEL,BEL,Belgium,2006,9.140078969867748,4.446140456,18.48624099,6.017809748,16.17144284,,,7.704270993,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2824,BEL,BEL,Belgium,2005,9.016188627477622,4.415994151,18.50039273,5.958282521,16.16484726,9.083483796,9.169862068,7.600202214,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2825,BEL,BEL,Belgium,2004,9.03137539632748,4.421619394,18.52421533,5.914749104,16.15934671,,,7.515235633,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2826,BEL,BEL,Belgium,2003,8.975083540035135,4.399541844,18.55664779,5.763852789,16.15501882,,,7.404644237,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2827,BEL,BEL,Belgium,2002,9.464190746279648,4.383250885,18.48925861,5.554470385,16.15083241,,,7.29952706,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2828,BEL,BEL,Belgium,2001,9.517147539137305,4.373080739,18.55446886,5.469735174,16.14634972,,,7.17395832,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2829,BEL,BEL,Belgium,2000,9.489599067482622,4.363490395,18.55952439,5.469478045,16.14291021,9.19462757,9.310095205,7.087740776,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2830,BEL,BEL,Belgium,1999,9.28375611153119,4.321453574,18.56118266,5.55939862,16.14048503,,,6.900831364,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2831,BEL,BEL,Belgium,1998,9.160522021800466,4.316061897,18.58936327,5.559999195,16.13819314,,,6.748525053,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2832,BEL,BEL,Belgium,1997,9.138184304946437,4.290540945,18.56341061,5.537725316,16.13605786,,,6.874494212,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2833,BEL,BEL,Belgium,1996,9.462519859151229,4.265352359,18.58669561,5.637611583,16.13363794,,,6.754739288,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2834,BEL,BEL,Belgium,1995,9.49580933252528,4.244343779,18.53692966,5.666850838,16.13168401,,,6.607714484,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2835,BEL,BEL,Belgium,1994,9.484699505444722,4.215603033,18.53699495,5.504586673,16.12958964,,,6.432645837,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2836,BEL,BEL,Belgium,1993,9.259003988216183,4.169189168,18.49441547,5.418664687,16.12650767,,,6.313745491,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2837,BEL,BEL,Belgium,1992,9.264273564780215,4.158382958,18.53372526,5.462457455,16.12260129,,,6.288562773,,BEL,Kingdom of Belgium,Europe & Central Asia,High income: OECD
2838,HKG,HKG,Hong Kong,2013,6.723953295785081,3.6965057994748314,17.622041705776283,5.613174876183241,15.787853964087743,,,,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2839,HKG,HKG,Hong Kong,2012,6.704112266926661,3.708338885,17.58704352401896,5.570746525,15.78326606,,,5.010635294,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2840,HKG,HKG,Hong Kong,2011,6.748537729991938,3.681955539,17.51123307,5.515499194,15.77159732,,,5.010635294,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2841,HKG,HKG,Hong Kong,2010,6.751247849669947,3.677970164,17.40701508,5.432138644,15.76487189,6.146543368,8.034501407,5.010635294,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2842,HKG,HKG,Hong Kong,2009,6.69391935336469,3.667860087,17.42633017,5.366192884,15.75752742,,,4.9698133,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2843,HKG,HKG,Hong Kong,2008,6.711421829226713,3.654575235,17.46806759,5.390347986,15.75537389,6.137294995,7.998604177,4.919980926,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2844,HKG,HKG,Hong Kong,2007,6.712540318930018,3.651125665,17.50346373,5.354685439,15.7493915,,,4.875197323,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2845,HKG,HKG,Hong Kong,2006,6.695337062641264,3.638059732,17.46759215,5.265464911,15.74079517,,,4.828313737,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2846,HKG,HKG,Hong Kong,2005,6.669683246593008,3.63072054,17.51794816,5.201641707,15.73437246,6.059590376,7.946263644,4.779123493,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2847,HKG,HKG,Hong Kong,2004,6.7242293905906765,3.610836828,17.46397137,5.130488889,15.73000375,,,4.852030264,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2848,HKG,HKG,Hong Kong,2003,6.698183045916931,3.592561266,17.50602972,5.083789856,15.72220457,,,4.912654886,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2849,HKG,HKG,Hong Kong,2002,6.780940939645062,3.584351925,17.42514005,5.114089366,15.72417861,,,4.9698133,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2850,HKG,HKG,Hong Kong,2001,6.758748708979565,3.565637797,17.45235394,5.132281917,15.71975014,,,5.010635294,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2851,HKG,HKG,Hong Kong,2000,6.778855488232575,3.538695895,17.51595649,5.145563335,15.71238051,6.240665633,7.899005049,5.043425117,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2852,HKG,HKG,Hong Kong,1999,6.698465777630949,3.47596466,17.57096286,5.110589796,15.70356457,,,4.997212274,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2853,HKG,HKG,Hong Kong,1998,6.666767091111666,3.472711517,17.48503473,5.129224898,15.69401331,,,4.941642423,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2854,HKG,HKG,Hong Kong,1997,6.690501492494623,3.417988944,17.24478143,5.178140887,15.68566522,,,5.017279837,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2855,HKG,HKG,Hong Kong,1996,6.708061012978729,3.392829132,17.19532549,5.073404962,15.6773401,,,5.068904202,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
2856,HKG,HKG,Hong Kong,1995,6.689344963058592,3.27752202,17.2693175,4.974337166,15.63295402,,,5.075173815,,HKG,Hong Kong Special Administrative Region of the People's Republic of China,East Asia & Pacific,High income: nonOECD
